"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CSF3",755.276848196101,-1.5705933361653,0.270791713228104,-5.80000516796576,6.63128758531146e-09,0.000105092645652016
"ITGA10",122.870587145777,0.658703790066788,0.121104901002628,5.43911753044984,5.35451250209079e-08,0.00031183953013392
"OLFM1",63.8264642028812,-0.964022240257291,0.177807695490805,-5.42171269694648,5.90307035841595e-08,0.00031183953013392
"RND1",114.549329454662,-0.759492628035497,0.145046591296719,-5.23619770203229,1.63918368400292e-07,0.000649444575601957
"SERPINB2",2348.8717649006,1.25694082908021,0.254198461582599,4.94472240805353,7.62524415210629e-07,0.00241689738645161
"POSTN",705.479276775213,1.09109576841687,0.226082094771229,4.8261042941987,1.39229617080943e-06,0.0036309632703238
"CDH26",5246.16667679859,0.659191660629733,0.137393151987284,4.79784946407477,1.60378236321723e-06,0.0036309632703238
"SERPINB10",450.709005036767,1.14936253232103,0.242876418899533,4.73229363941038,2.21996951040094e-06,0.00426030056676947
"NTRK2",251.435860149227,1.10975310160244,0.235376161899897,4.71480668494546,2.41940340111845e-06,0.00426030056676947
"PRH1-PRR4",1235.54178497889,0.706537984830514,0.154686487108773,4.56754819400411,4.93462242826524e-06,0.00782038962431475
"CPXM1",78.7579333297845,-0.811252158600129,0.184670621518515,-4.3929681501548,1.11813513290825e-05,0.0157433491083266
"TNFRSF6B",610.722518719429,-1.14409206806235,0.261352636422474,-4.377579976706,1.20004331807864e-05,0.0157433491083266
"ADAMTS9",95.2086477696908,0.726558114400717,0.166582372625439,4.36155460478634,1.29141556289907e-05,0.0157433491083266
"ADRA2A",2072.1054800063,0.696116478670652,0.160811351268815,4.32877699974681,1.49939660920214e-05,0.0158416249750904
"M1AP",309.138096995609,-0.507251589919956,0.117028030997258,-4.33444522305806,1.46128167417782e-05,0.0158416249750904
"SLC13A2",731.66762328445,-0.65074999450759,0.151486159748071,-4.2957719410791,1.7408648312868e-05,0.0172432661538957
"KCNJ5",59.1783787394319,-0.703500566181252,0.164479203770927,-4.27713990615513,1.89309834478631e-05,0.0176481309224549
"AADAC",251.531498054569,0.720125333133471,0.170054967817998,4.23466213527021,2.28895587552623e-05,0.0190923014291261
"ATP13A5",146.309594589953,0.868127687719092,0.20455392655927,4.24400402535197,2.19566410129545e-05,0.0190923014291261
"BMP8A",291.581911182343,0.500270073635901,0.11970365763545,4.17923799086775,2.92487478108575e-05,0.0197588286374403
"KCNJ16",732.313709086473,0.673160421941619,0.161272521025082,4.17405530503815,2.992250677048e-05,0.0197588286374403
"SLC6A20",426.912821766797,-0.591097249312323,0.140830344421622,-4.19722930977631,2.70200314233865e-05,0.0197588286374403
"CXCL6",3964.66526180761,-0.697575993682475,0.166230803645298,-4.19643037502819,2.71154767207258e-05,0.0197588286374403
"ADRB2",653.126998530945,-0.435568903380788,0.104175600369154,-4.18110288625471,2.90098552048804e-05,0.0197588286374403
"SLC52A3",181.123549355409,-0.450672353298557,0.10857035999003,-4.15097042452418,3.31068549662976e-05,0.0209870975002354
"DUSP5",1317.44495396217,-0.820538294804599,0.199221805112985,-4.11871729773378,3.80987201184662e-05,0.0215638755870519
"CD177",1309.75490768685,-1.3577122348776,0.328896307517877,-4.12808597677493,3.65795350880512e-05,0.0215638755870519
"HLA-DOB",84.9751505715619,-0.630259842863012,0.152827172374425,-4.12400382125034,3.72342711796614e-05,0.0215638755870519
"IL23A",130.666091866462,-0.627477642872541,0.155431889915725,-4.03699423080269,5.4140399713208e-05,0.0295867949881007
"DUSP2",1334.12349873911,-0.942668594706014,0.234748915267712,-4.01564622196861,5.92831290601731e-05,0.0313173009781874
"ZC3H12A",2950.84981206249,-0.458965142423232,0.114551828170931,-4.00661560580578,6.15949839724463e-05,0.031488945354688
"SOCS3",1593.36960618537,-0.663070218926987,0.166727195714319,-3.97697697778793,6.9796919495363e-05,0.0345669243800786
"ARHGAP40",247.07429244051,0.709567688334054,0.180230433993826,3.93700260611013,8.25057112998372e-05,0.0389273795963633
"ATP2B3",43.4279312207924,-0.676795471634622,0.172033748996211,-3.93408546627399,8.35140652622635e-05,0.0389273795963633
"CD200R1",395.681395044875,0.729936343022653,0.186499237272703,3.91388379757997,9.08233560352454e-05,0.0411248156127591
"CCNA1",1164.46424233966,-0.630175809942731,0.162131629623415,-3.88681598653173,0.000101567687958911,0.0424613322182506
"SREK1IP1",739.829641878218,0.437831815881472,0.112662341707112,3.88623038760993,0.000101812886439521,0.0424613322182506
"ZNF467",524.694450067711,0.52628063163079,0.135397487445035,3.88693055950861,0.00010151977988794,0.0424613322182506
"SYT7",193.194587786648,-0.54797212270005,0.142462570626028,-3.84642871662415,0.000119851978360288,0.0487029270013806
