"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLC6A13",74.4062108822326,-0.990962162496081,0.166556219952545,-5.94971573429336,2.68608586195015e-09,4.18519038150453e-05
"LINC00654",65.1852734959214,0.682164644344028,0.143271763190302,4.76133349066094,1.92317939227169e-06,0.00998835270366176
"ANLN",326.317837307016,0.836263191552456,0.174113273331276,4.80298357243186,1.56318714711692e-06,0.00998835270366176
"NCAPH",124.374366978721,0.566121396352018,0.127616027417101,4.43613085135226,9.1590186861573e-06,0.025186569319556
"BUB1",188.64485114883,0.714983613794132,0.159922328804692,4.47081792228851,7.79210169562313e-06,0.025186569319556
"ABLIM2",99.6983213393623,0.645228634779167,0.145854649609308,4.42377830605676,9.69895487563931e-06,0.025186569319556
"DLK2",780.906123099433,-0.666475732240969,0.155900324508718,-4.27501183426785,1.91127142341039e-05,0.0425421714973675
